state,project_name,project_id,uei,project_description,project_type,priority_broadband_project,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,estimated_subaward_date,estimated_performance_start,estimated_performance_end,intersect_tribal,tribal_consent_name,bead_support,fixed_amount_subaward,subgrantee_match,federal_match,state_match,other_match,federal_match_source,notes
NV,Yerington,CM61-BEAD-NV-LYO-0950-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Yerington and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,3000.0,Y,0,,,,,
NV,Yerington Southeast,CM61-BEAD-NV-LYO-0952-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Yerington Southeast and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Mason Butte,CM61-BEAD-NV-LYO-0953-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Mason Butte and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,7500.0,Y,0,,,,,
NV,Dayton Quilici,CM61-BEAD-NV-LYO-0976-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Dayton Quilici and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Occidental Grade,CM61-BEAD-NV-LYO-0977-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Occidental Grade and expects to have the project completed by 7/31/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,7/31/2028,N,,210813.0,Y,0,,,,,
NV,Lakewood,CM61-BEAD-NV-LYO-0978-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Lakewood and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,1500.0,Y,0,,,,,
NV,Hussman Spring,CM61-BEAD-NV-LYO-0980-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Hussman Spring and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Campbell Ranch,CM61-BEAD-NV-LYO-0989-2,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Campbell Ranch and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,Y,Yerington,11250.0,Y,0,,,,,
NV,Fernley,CM61-BEAD-NV-LYO-1038-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Fernley and expects to have the project completed by 11/30/2026,L,Y,0.0,0.0,6,9/3/2025,10/1/2025,11/30/2026,N,,5433246.67,Y,1120767,,,,,
NV,Hawthorne,CM61-BEAD-NV-MIN-0031-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hawthorne and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,14400.0,Y,4800,,,,,
NV,Mina,CM61-BEAD-NV-MIN-0032-1,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Mina and expects to have the project completed by 1/30/2027,L,Y,12.0,1.0,3,9/3/2025,10/1/2025,1/30/2027,N,,1309789.38,Y,347400,,,,,
NV,Luning,CM61-BEAD-NV-MIN-0033-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Luning and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,27200.0,Y,0,,,,,
NV,Mount Montgomery,CM61-BEAD-NV-MIN-0083-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Montgomery and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Walker Lake,CM61-BEAD-NV-MIN-0459-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Walker Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,144800.0,Y,4000,,,,,
NV,Lucky Boy,CM61-BEAD-NV-MIN-0460-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Lucky Boy and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,19500.0,Y,0,,,,,
NV,Ramsey Spring,CM61-BEAD-NV-MIN-0463-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Ramsey Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Corey Peak,CM61-BEAD-NV-MIN-0465-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Corey Peak and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Whisky Flat,CM61-BEAD-NV-MIN-0466-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Whisky Flat and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Moho Mountain,CM61-BEAD-NV-MIN-0467-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Moho Mountain and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Candelaria,CM61-BEAD-NV-MIN-0469-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Candelaria and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Eddyville,CM61-BEAD-NV-MIN-0474-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Eddyville and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Gabbs Mountain,CM61-BEAD-NV-MIN-0476-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Gabbs Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Aurora,CM61-BEAD-NV-MIN-0479-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Aurora and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Walker River Reservation,CM61-BEAD-NV-MIN-0745-3,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Walker River Reservation and expects to have the project completed by 10/1/2029,L,Y,0.0,0.0,8,9/3/2025,10/1/2025,10/1/2029,Y,Walker River,3553324.16,Y,0,,,,,
NV,Thunder Mountain,CM61-BEAD-NV-NYE-0049-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Thunder Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,2400.0,Y,0,,,,,
NV,Tonopah,CM61-BEAD-NV-NYE-0064-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tonopah and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Timber Mountain Pass Northeast,CM61-BEAD-NV-NYE-0068-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Timber Mountain Pass Northeast and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,15000.0,Y,5000,,,,,
NV,Reeds Ranch,CM61-BEAD-NV-NYE-0077-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Reeds Ranch and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Mound Spring,CM61-BEAD-NV-NYE-0088-0,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Mound Spring and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,11/30/2028,N,,656090.65,Y,0,,,,,
NV,Manhattan,CM61-BEAD-NV-NYE-0094-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Manhattan and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Sunnyside Northwest,CM61-BEAD-NV-NYE-0102-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Sunnyside Northwest and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,3000.0,Y,0,,,,,
NV,Sidehill Spring,CM61-BEAD-NV-NYE-0103-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Sidehill Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Mount Schader,CM61-BEAD-NV-NYE-0105-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Schader and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,4,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Belmont West,CM61-BEAD-NV-NYE-0108-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Belmont West and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,22800.0,Y,7600,,,,,
NV,Toms Canyon,CM61-BEAD-NV-NYE-0109-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Toms Canyon and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,4500.0,Y,0,,,,,
NV,Carvers,CM61-BEAD-NV-NYE-0110-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Carvers and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,4200.0,Y,1400,,,,,
NV,Carvers Northwest,CM61-BEAD-NV-NYE-0111-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Carvers Northwest and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Mount Jefferson,CM61-BEAD-NV-NYE-0112-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Jefferson and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,3000.0,Y,0,,,,,
NV,Millett Ranch,CM61-BEAD-NV-NYE-0113-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Millett Ranch and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/1/2026,N,,3750.0,Y,0,,,,,
NV,Tierney Creek,CM61-BEAD-NV-NYE-0114-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tierney Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Devils Hole,CM61-BEAD-NV-NYE-0115-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Devils Hole and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Franklin Well,CM61-BEAD-NV-NYE-0116-0,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Franklin Well and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,989856.91,Y,329952,,,,,
NV,San Antonio Ranch Southwest,CM61-BEAD-NV-NYE-0118-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve San Antonio Ranch Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/31/2027,N,,25200.0,Y,8400,,,,,
NV,San Antonio Well,CM61-BEAD-NV-NYE-0213-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve San Antonio Well and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,McCutchen Spring,CM61-BEAD-NV-NYE-0540-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve McCutchen Spring and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Water Gap West,CM61-BEAD-NV-NYE-0541-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Water Gap West and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Little Fish Lake,CM61-BEAD-NV-NYE-0551-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Little Fish Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Tybo,CM61-BEAD-NV-NYE-0552-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tybo and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Beatty East North,CM61-BEAD-NV-NYE-0620-0,MSLKPMKNF5E6,Valley Electric Association Inc has been awarded to serve Beatty East North and expects to have the project completed by 12/31/2028,C,N,3.0,2.0,2,9/3/2025,10/1/2025,12/31/2028,N,,30200.0,Y,97829,,,,,
NV,Crescent Dunes,CM61-BEAD-NV-NYE-0621-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Crescent Dunes and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,0,,,,,
NV,Liberty Springs,CM61-BEAD-NV-NYE-0622-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Liberty Springs and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Moorman Spring Northwest,CM61-BEAD-NV-NYE-0623-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Moorman Spring Northwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Moorman Spring Southeast,CM61-BEAD-NV-NYE-0624-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Moorman Spring Southeast and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Mud Lake North,CM61-BEAD-NV-NYE-0625-1,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Mud Lake North and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/1/2026,N,,3750.0,Y,0,,,,,
NV,Henrys Well,CM61-BEAD-NV-NYE-0627-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Henrys Well and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Stone Cabin Ranch Southwest,CM61-BEAD-NV-NYE-0628-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Stone Cabin Ranch Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,5600.0,Y,0,,,,,
NV,Mud Spring,CM61-BEAD-NV-NYE-0631-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mud Spring and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Big Ten Peak West,CM61-BEAD-NV-NYE-0632-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Big Ten Peak West and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,The Wall Southwest,CM61-BEAD-NV-NYE-0634-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve The Wall Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Crows Nest,CM61-BEAD-NV-NYE-0635-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Crows Nest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Troy Canyon,CM61-BEAD-NV-NYE-0636-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Troy Canyon and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Bradshaw Spring,CM61-BEAD-NV-NYE-0637-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bradshaw Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,San Antonio Ranch,CM61-BEAD-NV-NYE-0639-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve San Antonio Ranch and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Bellehelen,CM61-BEAD-NV-NYE-0640-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bellehelen and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1600.0,Y,0,,,,,
NV,Rays,CM61-BEAD-NV-NYE-0641-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Rays and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Pine Creek Ranch,CM61-BEAD-NV-NYE-0645-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pine Creek Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Wildcat Peak,CM61-BEAD-NV-NYE-0647-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Wildcat Peak and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,The Monitor,CM61-BEAD-NV-NYE-0648-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve The Monitor and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Blue Jay Spring,CM61-BEAD-NV-NYE-0650-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Blue Jay Spring and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Tybo Well,CM61-BEAD-NV-NYE-0651-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tybo Well and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Twin Springs Slough,CM61-BEAD-NV-NYE-0652-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Twin Springs Slough and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1600.0,Y,0,,,,,
NV,Warm Springs Summit,CM61-BEAD-NV-NYE-0653-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Warm Springs Summit and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Lunar Crater,CM61-BEAD-NV-NYE-0654-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Lunar Crater and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Buckwheat Rim,CM61-BEAD-NV-NYE-0656-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Buckwheat Rim and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Brown Summit,CM61-BEAD-NV-NYE-0657-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Brown Summit and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Moores Station,CM61-BEAD-NV-NYE-0660-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Moores Station and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Blue Eagle Springs Northeast,CM61-BEAD-NV-NYE-0661-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Blue Eagle Springs Northeast and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,3000.0,Y,0,,,,,
NV,Currant,CM61-BEAD-NV-NYE-0662-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Currant and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,7200.0,Y,0,,,,,
NV,Currant Summit,CM61-BEAD-NV-NYE-0663-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Currant Summit and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,Bullwhacker Springs,CM61-BEAD-NV-NYE-0664-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Bullwhacker Springs and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Lockes,CM61-BEAD-NV-NYE-0666-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Lockes and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Snowball Ranch,CM61-BEAD-NV-NYE-0667-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Snowball Ranch and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Horse Heaven Mountain,CM61-BEAD-NV-NYE-0668-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Horse Heaven Mountain and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Segura Ranch,CM61-BEAD-NV-NYE-0669-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Segura Ranch and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Fish Springs Southeast,CM61-BEAD-NV-NYE-0670-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fish Springs Southeast and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Reveille Southeast,CM61-BEAD-NV-NYE-0671-1,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Reveille Southeast and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,800.0,Y,0,,,,,
NV,Beatty Beatty Wash,CM61-BEAD-NV-NYE-0674-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Beatty Beatty Wash and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
