type,entity_name,location_id,entity_number,cms_number,frn,project_id,address_primary,city,state,zip_code,latitude,longitude,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency
S,OUR LADY OF PROMPT SUCCOR SCHOOL,1039109488,,,,CM61-BEAD-LA-2260,2305 FENELON ST,CHALMETTE,LA,70043,29.940649032592773,-89.96617126464844,0,50,1000,1000,1
S,TECHE ELEMENTARY SCHOOL,1413598549,,,,CM61-BEAD-LA-2260,2439 MAIN HIGHWAY,BREAUX BRIDGE,LA,70517,30.32558822631836,-91.85897064208984,0,50,1000,1000,1
H,SPECIALISTS HOSPITAL SHREVEPORT,1355464251,,,,CM61-BEAD-LA-2260,1500 LINE AVE,SHREVEPORT,LA,71101,32.497432708740234,-93.74684143066406,0,50,1000,1000,1
S,MONTEGUT ELEMENTARY SCHOOL,1387641112,,,11936234,CM61-BEAD-LA-2260,1137 HIGHWAY 55,MONTEGUT,LA,70377,29.47797203063965,-90.55509185791016,0,50,1000,1000,1
F,LAKE CHARLES FIRE DEPARTMENT STATION 6,1305817204,,,,CM61-BEAD-LA-2260,4200 KIRKMAN ST,LAKE CHARLES,LA,70607,30.181171417236328,-93.21003723144531,0,50,1000,1000,1
S,"South Louisiana Community College, Evangeline Campus",1293283716,,,,CM61-BEAD-LA-2260,1052 PARISH RD,SAINT MARTINVILLE,LA,70582,30.15178119,-91.81924569,0,50,1000,1000,1
L,"INDIAN BRANCH HUNTING CLUB, INC.",1028492803,,,,CM61-BEAD-LA-4128,3695 HIGHWAY 113,SUGARTOWN,LA,70662,30.78898811340332,-93.01388549804688,0,50,1000,1000,1
F,OUACHITA PARISH FIRE PROTECTION DISTRICT 1 STATION 5 - SWARTZ,1310686806,,,,CM61-BEAD-LA-4047,3413 STATE HIGHWAY 594,MONROE,LA,71203,32.57407760620117,-91.98538970947266,0,50,1000,1000,1
S,JEFFERSON RISE CHARTER SCHOOL,1357746884,,,,CM61-BEAD-LA-2247,501 LAPALCO BLVD,GRETNA,LA,70056,29.878406524658203,-90.03132629394531,0,50,1000,1000,1
F,SAINT BERNARD PARISH FIRE DISTRICT ENGINE 6,1413587808,,,,CM61-BEAD-LA-2260,4119 E JUDGE PEREZ DR,MERAUX,LA,70075,29.93632698059082,-89.92339324951172,0,50,1000,1000,1
L,SHS LIBRARY,1305808284,,,,CM61-BEAD-LA-2260,100 SYCAMORE ST,SULPHUR,LA,70663,30.233047485351562,-93.37368774414062,0,50,1000,1000,1
F,LAKE CHARLES FIRE DEPARTMENT STATION 7,1305798757,,,,CM61-BEAD-LA-2260,2020 TYBEE LANE,LAKE CHARLES,LA,70605,30.179031372070312,-93.25294494628906,0,50,1000,1000,1
S,MONTESSORI EDUCATIONAL CENTER,1119584126,,,,CM61-BEAD-LA-2260,4209 N BOLTON AVE,ALEXANDRIA,LA,71303,31.3332462310791,-92.49723052978516,0,50,1000,1000,1
F,EAST JEFFERSON PARISH LEVEE DISTRICT OFFICE POLICE DEPARTMENT,1316198308,,,,CM61-BEAD-LA-2247,1135 LESAN DR,KENNER,LA,70062,29.986530303955078,-90.27893829345703,0,50,1000,1000,1
S,WOODLAWN ELEMENTARY SCHOOL,1310700909,,,,CM61-BEAD-LA-2247,5946 JONESBORO RD,WEST MONROE,LA,71292,32.413272857666016,-92.2155990600586,0,50,1000,1000,1
F,NEW ORLEANS POLICE DEPARTMENT 4TH DISTRICT,1353996088,,,,CM61-BEAD-LA-3975,1348 RICHLAND RD,NEW ORLEANS,LA,70114,29.9412784576416,-90.01573944091797,0,40,1000,1000,1
S,AMIKIDS ACADIANA,1293134879,,,18202952,CM61-BEAD-LA-2260,611 CELESTINE LA TORTUE RD,BRANCH,LA,70516,30.3282470703125,-92.23017120361328,0,50,1000,1000,1
L,BOSSIER PARISH LIBRARY HISTORICAL CENTER,1315861754,,,,CM61-BEAD-LA-2260,2206 BECKETT ST,BOSSIER CITY,LA,71111,32.5258903503418,-93.71676635742188,0,50,1000,1000,1
H,Ochsner LSU Health Shreveport – Viking Drive,1315862831,,19-0317,,CM61-BEAD-LA-2260,4481 VIKING DR,BOSSIER CITY,LA,71111,32.55221124,-93.6773234,0,50,1000,1000,1
L,LIBRARY,1345658168,,,,CM61-BEAD-LA-2260,5200 E CENTRAL AVE,ZACHARY,LA,70791,30.654836654663086,-91.15351104736328,0,50,1000,1000,1
L,WEST CARROLL PARISH LIBRARY,1138360314,,,11699071,CM61-BEAD-LA-2305,101 MARIETTA ST,OAK GROVE,LA,71263,32.8594970703125,-91.39007568359375,0,50,1000,1000,1
F,DAVID CROCKETT STEAM FIRE COMPANY 1 STATION 48,1357711709,,,,CM61-BEAD-LA-2247,2000 HANCOCK ST,GRETNA,LA,70053,29.91868782043457,-90.04740905761719,0,50,1000,1000,1
S,"VITA (Volunteer Instructors Teaching Adults), Nehemiah Projects of Acadiana",1387785903,,,,CM61-BEAD-LA-4225,107 CONCORD ST,ABBEVILLE,LA,70510,29.9738913,-92.13587825,0,50,1000,1000,1
L,LSU HEALTH SCIENCES CENTER RDO,1354009369,,,,CM61-BEAD-LA-3975,1532 TULANE AVE,NEW ORLEANS,LA,70112,29.95526695251465,-90.07817840576172,0,40,1000,1000,1
F,LAKESIDE FIRE DEPARTMENT,1035841030,,,,CM61-BEAD-LA-2260,3749 LAKESIDE LOOP,MANY,LA,71449,31.3468074798584,-93.61090850830078,0,50,1000,1000,1
S,NORTHWESTERN MIDDLE SCHOOL,1345658168,,,13040985,CM61-BEAD-LA-2260,5200 E CENTRAL AVE,ZACHARY,LA,70791,30.654836654663086,-91.15351104736328,0,50,1000,1000,1
F,BAYOU GAUCHE VOLUNTEER FIRE DEPARTMENT,1064539276,,,,CM61-BEAD-LA-2260,103 LUKE DR,DES ALLEMANDS,LA,70030,29.810871124267578,-90.42874908447266,0,50,1000,1000,1
S,Bossier Parish Community College Common Ground,1355454584,,,,CM61-BEAD-LA-2260,6725 SOUTHERN AVE,SHREVEPORT,LA,71106,32.44426644,-93.7543281,0,50,1000,1000,1
F,NORTHSHORE EMERGENCY MEDICAL SERVICES - HEADQUARTERS,1413611818,,,,CM61-BEAD-LA-2247,153 MONTGOMERY ST,BOGALUSA,LA,70427,30.784862518310547,-89.85547637939453,0,50,1000,1000,1
H,DAUTERIVE HOSPITAL,1293221799,,,,CM61-BEAD-LA-2260,600 N LEWIS AVE,NEW IBERIA,LA,70563,30.007038116455078,-91.7945556640625,0,50,1000,1000,1
F,CADDO PARISH SHERIFFS OFFICE - SUBSTATION,1355516825,,,,CM61-BEAD-LA-2260,4910 N MARKET ST,SHREVEPORT,LA,71107,32.58855056762695,-93.81461334228516,0,50,1000,1000,1
S,Bossier Parish Community College Comparison for Lives,1355477871,,,,CM61-BEAD-LA-2260,7505 PINES RD,SHREVEPORT,LA,71129,32.43497241,-93.8613518,0,50,1000,1000,1
F,LAKE CHARLES HARBOR POLICE,1305804850,,,,CM61-BEAD-LA-2260,150 MARINE ST,LAKE CHARLES,LA,70601,30.21737289428711,-93.25196075439453,0,50,1000,1000,1
L,PT COUPEE PARISH LIBRARY,1413578455,,,,CM61-BEAD-LA-2250,221 N LA 1,MORGANZA,LA,70759,30.73851203918457,-91.59366607666016,0,50,1000,1000,1
S,"Baton Rouge Community College, Folkes Campus",1059510406,,,,CM61-BEAD-LA-2247,3337 HIGHWAY 10,JACKSON,LA,70748,30.83528054,-91.193317,0,50,1000,1000,1
F,CONVERSE POLICE DEPARTMENT,1035831385,,,,CM61-BEAD-LA-2260,209 W PORT ARTHUR AVE,CONVERSE,LA,71419,31.781782150268555,-93.69607543945312,0,50,1000,1000,1
L,PARISH OF BOSSIER,1315861754,,,,CM61-BEAD-LA-2260,2206 BECKETT ST,BOSSIER CITY,LA,71111,32.5258903503418,-93.71676635742188,0,50,1000,1000,1
F,SAINT TAMMANY PARISH FIRE DISTRICT 13 STATION 131,1303050762,,,,CM61-BEAD-LA-2260,13053 US HIGHWAY 190,COVINGTON,LA,70433,30.50189781188965,-90.19855499267578,0,50,1000,1000,1
H,SOUTHEAST REGIONAL OFFICE,1302981672,,,,CM61-BEAD-LA-2260,21454 KOOP DR,MANDEVILLE,LA,70471,30.417282104492188,-90.04335021972656,0,50,1000,1000,1
S,SULPHUR HIGH SCHOOL,1305808284,,,11607819,CM61-BEAD-LA-2260,100 SYCAMORE ST,SULPHUR,LA,70663,30.233047485351562,-93.37368774414062,0,50,1000,1000,1
L,MOSS BLUFF BRANCH LIBRARY,1305828807,,,11775087,CM61-BEAD-LA-2260,261 PARISH RD,LAKE CHARLES,LA,70611,30.30298614501953,-93.20061492919922,0,50,1000,1000,1
F,NEW ORLEANS POLICE DEPARTMENT 3RD DISTRICT,1353930898,,,,CM61-BEAD-LA-3975,1700 MOSS ST,NEW ORLEANS,LA,70119,29.986757278442383,-90.08724212646484,0,40,1000,1000,1
L,THE FRENCH LIBRARY LLC,1353959334,,,,CM61-BEAD-LA-2247,3811 MAGAZINE ST,NEW ORLEANS,LA,70115,29.921607971191406,-90.09451293945312,0,50,1000,1000,1
F,PAFFORD EMERGENCY MEDICAL SERVICES - HOMER,1072754748,,,,CM61-BEAD-LA-2331,606 E COLLEGE,HOMER,LA,71040,32.79271697998047,-93.06221008300781,0,50,1000,1000,1
S,ST FRANCIS SCHOOL,1293157984,,,,CM61-BEAD-LA-2260,490 SAINT JOSEPH AVE,IOTA,LA,70543,30.31768226623535,-92.49247741699219,0,50,1000,1000,1
S,LAKE FOREST ELEMENTARY CHARTER SCHOOL,1353945138,,,,CM61-BEAD-LA-3975,11110 LAKE FOREST BLVD,NEW ORLEANS,LA,70128,30.035297393798828,-89.95970916748047,0,40,1000,1000,1
S,PROVIDENCE CLASSICAL ACADEMY,1315908392,,,,CM61-BEAD-LA-2260,4525 OLD BROWNLEE RD,BOSSIER CITY,LA,71111,32.58528137207031,-93.72126007080078,0,50,1000,1000,1
P,OBERLIN VOA LIVING CENTER,1022853127,,,,CM61-BEAD-LA-2260,409 N First St,Oberlin,LA,70655,30.8055726,-92.6611519,0,50,1000,1000,1
L,CALCASIEU PARISH LIBRARY,1305857302,,,,CM61-BEAD-LA-2221,113 HIGHWAY 109 S,STARKS,LA,70661,30.318710327148438,-93.66231536865234,0,50,1000,1000,1
F,CARLYSS FIRE DEPARTMENT STATION 4,1305781518,,,,CM61-BEAD-LA-2260,1127 MOSSWOOD DR,SULPHUR,LA,70665,30.203401565551758,-93.35539245605469,0,50,1000,1000,1
S,CALVARY BAPTIST ACADEMY,1388281416,,,,CM61-BEAD-LA-2260,9333 LINWOOD AVE,SHREVEPORT,LA,71106,32.40338897705078,-93.76139068603516,0,50,1000,1000,1
F,DUPONT VOLUNTEER FIRE DEPARTMENT MAIN STATION,1051840547,,,,CM61-BEAD-LA-2260,5451 STATE HIGHWAY 107 S,PLAUCHEVILLE,LA,71362,30.930007934570312,-91.95694732666016,0,50,1000,1000,1
S,GLENDALE ELEMENTARY SCHOOL,1095496972,,,11970753,CM61-BEAD-LA-2260,900 W DEAN ST,EUNICE,LA,70535,30.50381851196289,-92.42518615722656,0,50,1000,1000,1
S,"Northshore Technical Community College, Florida Parishes Campus",1066700258,,,,CM61-BEAD-LA-2261,200 HUNCH LN,GREENSBURG,LA,70441.0,30.83335135,-90.68818958,0,50,1000,1000,1
S,BREAUX BRIDGE ELEMENTARY SCHOOL,1388335010,,,,CM61-BEAD-LA-2260,915 SAINT CHARLES ST,BREAUX BRIDGE,LA,70517,30.279312133789062,-91.89124298095703,0,50,1000,1000,1
S,ELTON ELEMENTARY SCHOOL,1063519345,,,,CM61-BEAD-LA-2260,614 POWELL RD,ELTON,LA,70532,30.48641014099121,-92.70552062988281,0,50,1000,1000,1
F,BALDWIN POLICE DEPARTMENT,1109262098,,,,CM61-BEAD-LA-2260,16215 STATE HIGHWAY 182 W,BALDWIN,LA,70514,29.83043098449707,-91.54431915283203,0,50,1000,1000,1
S,EVERGREEN JUNIOR HIGH SCHOOL,1293470341,,,11928975,CM61-BEAD-LA-2260,5000 W MAIN ST,HOUMA,LA,70360,29.65890121459961,-90.77079010009766,0,50,1000,1000,1
F,DEQUINCY VOLUNTEER FIRE DEPARTMENT,1305834782,,,,CM61-BEAD-LA-2260,300 HOLLY ST,DEQUINCY,LA,70633,30.451990127563477,-93.43380737304688,0,50,1000,1000,1
S,DERIDDER HIGH SCHOOL,1028496817,,,,CM61-BEAD-LA-2260,723 O`NEAL ST,DERIDDER,LA,70634,30.856821060180664,-93.30741119384766,0,50,1000,1000,1
H,Ochsner Health Center - Metairie Road,1357637755,,19-0079,,CM61-BEAD-LA-3975,11 LAKE AVE,METAIRIE,LA,70005.0,29.98038605,-90.12603937,0,40,1000,1000,1
S,PARK FOREST ELEMENTARY SCHOOL,1345723881,,,,CM61-BEAD-LA-2260,10717 ELAINE ST,BATON ROUGE,LA,70814,30.48312759399414,-91.06517791748047,0,50,1000,1000,1
H,BEAUREGARD MEMORIAL HOSPITAL,1028505498,,,,CM61-BEAD-LA-2260,600 S PINE ST,DERIDDER,LA,70634,30.841537475585938,-93.2882308959961,0,50,1000,1000,1
F,STONEWALL POLICE DEPARTMENT,1096078649,,,,CM61-BEAD-LA-2247,1318 UNITED STATES HIGHWAY 171,STONEWALL,LA,71078,32.28116226196289,-93.82331085205078,0,50,1000,1000,1
H,UNITED MEDICAL HEALTHWEST - NEW ORLEANS,1357640922,,,,CM61-BEAD-LA-2247,"3201 WALL BOULEVARD, SUITE B",GRETNA,LA,70056,29.86598777770996,-90.03028869628906,0,50,1000,1000,1
F,HAMMOND FIRE DEPARTMENT CENTRAL STATION,1313893433,,,,CM61-BEAD-LA-2247,405 S OAK ST,HAMMOND,LA,70403,30.500667572021484,-90.46126556396484,0,50,1000,1000,1
F,NORTHEAST LOUISIANA AMBULANCE SERVICE 5,1136628640,,,,CM61-BEAD-LA-2331,504 N BUSHLEY ST,HARRISONBURG,LA,71340,31.770566940307617,-91.82374572753906,0,50,1000,1000,1
S,Bossier Parish Community College Summer Grove,1355465106,,,,CM61-BEAD-LA-2260,8924 JEWELLA AVE,SHREVEPORT,LA,71118,32.41502152,-93.80189085,0,50,1000,1000,1
S,NORTH WEBSTER HIGH SCHOOL,1144424720,,,,CM61-BEAD-LA-4047,101 S ARKANSAS,SPRINGHILL,LA,71075,33.00285720825195,-93.46538543701172,0,50,1000,1000,1
F,SANDY HILL VOLUNTEER FIRE DEPARTMENT STATION 7,1287865178,,,,CM61-BEAD-LA-2260,826 PITKIN RD,LEESVILLE,LA,71446,31.027788162231445,-93.22594451904297,0,50,1000,1000,1
F,FOREST POLICE DEPT,1138360290,,,,CM61-BEAD-LA-2331,3585 HIGHWAY 582,OAK GROVE,LA,71263,32.78280258178711,-91.400390625,0,50,1000,1000,1
H,COMPASS BEHAVIORAL HEALTH - CROWLEY,1293147692,,,,CM61-BEAD-LA-2260,713 N AVE L,CROWLEY,LA,70526,30.21921157836914,-92.36905670166016,0,50,1000,1000,1
L,DE QUINCY LIBRARY,1305825559,,,,CM61-BEAD-LA-2260,102 W HARRISON ST,DEQUINCY,LA,70633,30.449188232421875,-93.43585968017578,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - KINGSVILLE STATION,1413593261,,,,CM61-BEAD-LA-2260,110 TIOGA RD,BALL,LA,71405,31.388208389282227,-92.40962219238281,0,50,1000,1000,1
F,SAINT LANDRY PARISH SHERIFFS DEPARTMENT / SAINT LANDRY PARISH JAIL,1095507065,,,,CM61-BEAD-LA-2260,108 S MARKET ST,OPELOUSAS,LA,70570,30.534101486206055,-92.0844497680664,0,50,1000,1000,1
F,SOUTHEAST WARD 3 FIRE STATION,1305828489,,,,CM61-BEAD-LA-2260,2991 E GAUTHIER RD,LAKE CHARLES,LA,70607,30.13977813720703,-93.16327667236328,0,50,1000,1000,1
F,EUNICE POLICE DEPARTMENT,1095502768,,,,CM61-BEAD-LA-2260,300 S 2ND ST,EUNICE,LA,70535,30.492237091064453,-92.41600799560547,0,50,1000,1000,1
P,VOA WELSH,1063533428,,,,CM61-BEAD-LA-2260,607 Naebers St,Welsh,LA,70591,30.230201,-92.8140232,0,50,1000,1000,1
L,RHYMES MEMORIAL LIBRARY INC,1287264400,,,,CM61-BEAD-LA-2331,815 LOUISA ST,RAYVILLE,LA,71269,32.47532653808594,-91.7575454711914,0,50,1000,1000,1
S,HAHNVILLE HIGH SCHOOL,1064539420,,,,CM61-BEAD-LA-2260,200 TIGER DR,BOUTTE,LA,70039,29.889671325683594,-90.40620422363281,0,50,1000,1000,1
S,ROSS ELEMENTARY SCHOOL,1293144147,,,11895844,CM61-BEAD-LA-2260,1809 W HUTCHINSON AVE,CROWLEY,LA,70526,30.20607566833496,-92.39154052734375,0,50,1000,1000,1
L,SABINE LIBRARY FOUNDATION,1035844700,,,,CM61-BEAD-LA-2260,705 MAIN ST,MANY,LA,71449,31.5678768157959,-93.48388671875,0,50,1000,1000,1
S,NORCO ELEMENTARY SCHOOL,1064539501,,,,CM61-BEAD-LA-2247,102 FIFTH ST,NORCO,LA,70079,30.009117126464844,-90.42073822021484,0,50,1000,1000,1
F,BOURG VOLUNTEER FIRE DEPARTMENT,1293450992,,,,CM61-BEAD-LA-2260,4313 STATE HIGHWAY 24,BOURG,LA,70343,29.554576873779297,-90.61031341552734,0,50,1000,1000,1
H,Ochsner Health Center - Tangipahoa,1313918078,,19-0202,,CM61-BEAD-LA-2247,41676 Veterans Avenue,Hammond,LA,70403,30.4651615,-90.4563673,0,50,1000,1000,1
S,JOHNSON BAYOU HIGH SCHOOL,1108144438,,,,CM61-BEAD-LA-4128,6304 GULF BEACH HIGHWAY,CAMERON,LA,70631,29.762828826904297,-93.69513702392578,0,50,1000,1000,1
L,SABINE PARISH LIBRARY,1035833052,,,,CM61-BEAD-LA-2260,514 E PORT ARTHUR AVE,FLORIEN,LA,71429,31.445602416992188,-93.4525146484375,0,50,1000,1000,1
F,MANSURA POLICE DEPARTMENT,1051830246,,,,CM61-BEAD-LA-2260,1832 LEGLISE ST,MANSURA,LA,71350,31.06197738647461,-92.05147552490234,0,50,1000,1000,1
H,IBERIA MEDICAL CENTER,1293252682,,,,CM61-BEAD-LA-2260,2315 E MAIN ST,NEW IBERIA,LA,70560,29.990007400512695,-91.78538513183594,0,50,1000,1000,1
H,WEST BANK HEALTH UNIT,1357724589,,,,CM61-BEAD-LA-2247,1855 AMES BOULEVARD,MARRERO,LA,70072,29.882341384887695,-90.1121826171875,0,50,1000,1000,1
F,WARD 2 VOLUNTEER FIRE DEPARTMENT,1138355939,,,,CM61-BEAD-LA-2305,106 3RD ST,PIONEER,LA,71266,32.73810958862305,-91.43547821044922,0,50,1000,1000,1
F,OUACHITA PARISH FIRE PROTECTION DISTRICT 1 STATION 6 - CHENIERE,1310666427,,,,CM61-BEAD-LA-4225,152 CHENIERE DREW RD,WEST MONROE,LA,71291,32.52079772949219,-92.2444076538086,0,50,1000,1000,1
H,WK BOSSIER HEALTH CENTER,1315874556,,,,CM61-BEAD-LA-2260,2400 HOSPITAL DR,BOSSIER CITY,LA,71111,32.55879592895508,-93.71759796142578,0,50,1000,1000,1
F,WINN PARISH FIRE DISTRICT 3,1106873001,,,,CM61-BEAD-LA-2260,8920 STATE HIGHWAY 501,WINNFIELD,LA,71483,31.942720413208008,-92.66399383544922,0,50,1000,1000,1
F,OLLA VOLUNTEER FIRE DEPARTMENT STATION 2,1103475441,,,,CM61-BEAD-LA-2260,1957 CENTRAL AVE,OLLA,LA,71465,31.90738296508789,-92.2442855834961,0,50,1000,1000,1
P,Housing Authority-Bogalusa,1083163689,,,,CM61-BEAD-LA-2247,1015 UNION AVE,BOGALUSA,LA,70427.0,30.79444246,-89.87766243,0,50,1000,1000,1
F,ACADIAN AMBULANCE SERVICE INCORPORATED - LIBUSE STATION,1119614818,,,,CM61-BEAD-LA-2260,5400 STATE HIGHWAY 28 E,PINEVILLE,LA,71360,31.349647521972656,-92.34520721435547,0,50,1000,1000,1
F,HAUGHTON POLICE DEPARTMENT,1315910466,,,,CM61-BEAD-LA-2260,120 W MCKINLEY AVE,HAUGHTON,LA,71037,32.533565521240234,-93.50617980957031,0,50,1000,1000,1
F,SAINT JOHN VOLUNTEER FIRE DEPARTMENT,1293306437,,,,CM61-BEAD-LA-2260,2072 SAINT MARY ST,THIBODAUX,LA,70301,29.81549072265625,-90.87901306152344,0,50,1000,1000,1
F,VILLAGE EAST VOLUNTEER FIRE DEPARTMENT,1293482499,,,,CM61-BEAD-LA-2260,100 DEVELOPMENT ST,HOUMA,LA,70363,29.594738006591797,-90.67207336425781,0,50,1000,1000,1
S,ACADIANA HIGH SCHOOL,1304394383,,,,CM61-BEAD-LA-2260,315 RUE DU BELIER,LAFAYETTE,LA,70506,30.20431900024414,-92.09075927734375,0,50,1000,1000,1
S,PHOEBE HEARST SCHOOL,1357757153,,,,CM61-BEAD-LA-2247,5208 WABASH ST,METAIRIE,LA,70001,29.998291015625,-90.19560241699219,0,50,1000,1000,1
S,FREDERICK DOUGLASS ELEMENTARY SCHOOL,1357646138,,,,CM61-BEAD-LA-2247,1400 HUEY P. LONG AVE,GRETNA,LA,70053,29.907241821289062,-90.05848693847656,0,50,1000,1000,1
F,BAYOU CHENE VOLUNTEER FIRE DEPARTMENT,1063531569,,,,CM61-BEAD-LA-2260,6475 STATE HIGHWAY 99,WELSH,LA,70591,30.123231887817383,-92.82686614990234,0,50,1000,1000,1
S,LIVE OAK ELEMENTARY SCHOOL,1304363872,,,,CM61-BEAD-LA-2260,3020 N UNIVERSITY AVE,LAFAYETTE,LA,70507,30.28653907775879,-92.04867553710938,0,50,1000,1000,1
F,OUACHITA PARISH FIRE PROTECTION DISTRICT 1 STATION 9 FAIRBANKS,1310701547,,,,CM61-BEAD-LA-4047,232 STATE HIGHWAY 134,MONROE,LA,71203,32.647972106933594,-92.05341339111328,0,50,1000,1000,1
S,BLUE CLIFF COLLEGE-ALEXANDRIA,1119565634,,,,CM61-BEAD-LA-2260,1505 METRO DR STE 1,ALEXANDRIA,LA,71301,31.27718734741211,-92.47526550292969,0,50,1000,1000,1
L,BRANCH LACOMBE LIBRARY,1413618667,,,,CM61-BEAD-LA-2247,28027 HIGHWAY 190,LACOMBE,LA,70445,30.31326675415039,-89.94156646728516,0,50,1000,1000,1
H,OCHSNER LSU HEALTH SHREVEPORT - ST. MARY MEDICAL CENTER,1355464731,,,,CM61-BEAD-LA-2260,1 ST MARY PLACE,SHREVEPORT,LA,71101,32.49518585205078,-93.7497329711914,0,50,1000,1000,1
S,ANDREW JACKSON MIDDLE SCHOOL,1039107247,,,,CM61-BEAD-LA-2260,201 8TH ST,CHALMETTE,LA,70043,29.95085906982422,-89.98321533203125,0,50,1000,1000,1
F,SOUTH BOSSIER PARISH FIRE DISTRICT 2,1315908943,,,,CM61-BEAD-LA-3895,3551 STATE HIGHWAY 527,ELM GROVE,LA,71051,32.42399978637695,-93.51319885253906,0,71,1000,1000,1
H,CRESCENT CITY SURGICAL CENTRE,1357692807,,,,CM61-BEAD-LA-2247,3017 GALLERIA DR,METAIRIE,LA,70001,29.9935302734375,-90.15310668945312,0,50,1000,1000,1
F,STERLINGTON POLICE DEPARTMENT,1310697288,,,,CM61-BEAD-LA-4047,103 HIGH AVE,STERLINGTON,LA,71280,32.69439697265625,-92.07470703125,0,50,1000,1000,1
F,VINTON VOLUNTEER FIRE DEPARTMENT,1305840721,,,,CM61-BEAD-LA-2260,1402 S ST,VINTON,LA,70668,30.185157775878906,-93.58084106445312,0,50,1000,1000,1
F,SAINT TAMMANY PARISH FIRE PROTECTION DISTRICT 13 STATION 2,1302990438,,,,CM61-BEAD-LA-2260,15281 STATE HIGHWAY 1085,COVINGTON,LA,70433,30.467041015625,-90.15091705322266,0,50,1000,1000,1
S,RENEW DOLORES T. AARON ELEMENTARY,1354026265,,,,CM61-BEAD-LA-3975,10200 CURRAN BLVD,NEW ORLEANS,LA,70127,30.046852111816406,-89.97941589355469,0,40,1000,1000,1
S,UNITECH TRAINING ACADEMY-HOUMA,1293486514,,,,CM61-BEAD-LA-2260,6007 W PARK AVE,HOUMA,LA,70364,29.633115768432617,-90.75481414794922,0,50,1000,1000,1
F,NEW ORLEANS FIRE DEPARTMENT ENGINE 35,1353974614,,,,CM61-BEAD-LA-3975,964 N CARROLLTON AVE,NEW ORLEANS,LA,70119,29.981447219848633,-90.09271240234375,0,40,1000,1000,1
L,CLAIBORNE PARISH LIBRARY,1072753111,,,11698321,CM61-BEAD-LA-2331,909 EDGEWOOD DR,HOMER,LA,71040,32.796058654785156,-93.06465911865234,0,50,1000,1000,1
S,SACRED HEART SCHOOL,1345744410,,,,CM61-BEAD-LA-2260,2251 MAIN ST,BATON ROUGE,LA,70802,30.452491760253906,-91.16468811035156,0,50,1000,1000,1
F,SPRINGHILL POLICE DEPARTMENT,1144428462,,,,CM61-BEAD-LA-4047,25 CLINIC ST,SPRINGHILL,LA,71075,33.00468063354492,-93.4610366821289,0,50,1000,1000,1
P,PEACEFUL MAISON,1014477060,,,,CM61-BEAD-LA-2260,1616 Duos St,Mamou,LA,70554,30.6436224,-92.4095736,0,50,1000,1000,1
S,WOODLAWN ELEMENTARY,1345641005,,,,CM61-BEAD-LA-2260,8160 ANTIOCH RD,BATON ROUGE,LA,70817,30.378257751464844,-91.00994110107422,0,50,1000,1000,1
H,Ochsner Specialty Health Center - Business Park,1388228701,,19-0036,,CM61-BEAD-LA-2260,1348 OCHSNER BLVD,COVINGTON,LA,70433,30.45298721,-90.14586725,0,50,1000,1000,1
S,Catholic Charities-Archdioceses of N.O. Kenner Public Library,1315468346,,,,CM61-BEAD-LA-2247,642 W ESPLANADE AVE,KENNER,LA,70065.0,30.02228724,-90.25943461,0,50,1000,1000,1
S,THE NET CHARTER HIGH SCHOOL,1354001534,,,,CM61-BEAD-LA-3975,1614 ORETHA CASTLE HALEY BLVD,NEW ORLEANS,LA,70113,29.93996238708496,-90.0796890258789,0,40,1000,1000,1
F,VILLE PLATTE VOLUNTEER FIRE AND RESCUE STATION 3,1014489590,,,,CM61-BEAD-LA-2221,2923 FAUBOURG RD,VILLE PLATTE,LA,70586,30.713647842407227,-92.19480895996094,0,50,1000,1000,1
S,POLAND JUNIOR HIGH SCHOOL,1388130784,,,,CM61-BEAD-LA-2260,3348 HIGHWAY 457,ALEXANDRIA,LA,71302,31.166851043701172,-92.27603149414062,0,50,1000,1000,1
S,WILDWOOD ELEMENTARY SCHOOL,1345638234,,,11785797,CM61-BEAD-LA-2260,444 HALFWAY TREE RD,BATON ROUGE,LA,70810,30.37067985534668,-91.11663055419922,0,50,1000,1000,1
S,NORTH BAYOU RAPIDES ELEMENTARY,1119583762,,,,CM61-BEAD-LA-2260,5500 ENGLAND DR,ALEXANDRIA,LA,71303,31.332956314086914,-92.50939178466797,0,50,1000,1000,1
F,WILSON VOLUNTEER FIRE DEPARTMENT,1059509491,,,,CM61-BEAD-LA-2260,6528 SYCAMORE ST,WILSON,LA,70789,30.91883659362793,-91.11763000488281,0,50,1000,1000,1
F,EDEN FELLOWSHIP VOLUNTEER FIRE DEPARTMENT STATION 1,1103475658,,,,CM61-BEAD-LA-2260,283 STATE HIGHWAY 774,TROUT,LA,71371,31.63842010498047,-92.20159912109375,0,50,1000,1000,1
F,JACKSON VOLUNTEER FIRE DEPARTMENT,1059504719,,,,CM61-BEAD-LA-2247,1631 CHARTER ST,JACKSON,LA,70748,30.83736801147461,-91.21562194824219,0,50,1000,1000,1
S,PLEASANT HILL HIGH SCHOOL,1035829950,,,,CM61-BEAD-LA-3913,2601 W 2ND ST,PLEASANT HILL,LA,71065,31.81572151184082,-93.51351928710938,0,50,1000,1000,1
